5.01, 26.08, 14.06
5.02, 18.41, 14.09
5.02, 12.27, 13.18
5.03, 0.00, 10.63
5.04, -9.20, 7.17
5.04, -9.20, 3.03
5.05, -15.34, -0.32
5.05, -18.41, -3.68
5.06, -26.08, -6.28
5.07, -33.75, -9.29
5.07, -50.62, -13.33
5.08, -49.09, -18.97
5.09, -56.76, -23.43
5.09, -55.22, -26.74
5.10, -50.62, -28.71
5.10, -46.02, -28.77
5.11, -36.82, -27.45
5.12, -10.74, -24.45
5.12, 15.34, -17.04
5.13, 41.42, -7.90
5.14, 62.89, 3.86
5.14, 70.56, 15.72
5.15, 73.63, 26.42
5.15, 76.70, 32.51
5.16, 72.10, 36.48
5.17, 75.17, 38.22
5.17, 75.17, 39.38
5.18, 65.96, 40.02
5.19, 64.43, 40.42
5.19, 73.63, 40.58
5.20, 64.43, 40.07
5.20, 53.69, 38.54
5.21, 36.82, 35.51
5.22, -3.07, 30.05
5.22, -16.87, 18.70
5.23, -59.83, 7.66
5.24, -41.42, -5.00
5.24, -39.88, -14.24
5.25, -41.42, -19.86
5.25, -38.35, -21.38
5.26, -49.09, -21.70
5.27, -50.62, -22.57
5.27, -42.95, -23.83
5.28, -50.62, -24.97
5.29, -47.55, -26.92
5.29, -44.49, -28.27
5.30, -53.69, -29.78
5.31, -56.76, -30.21
5.32, -64.43, -30.69
5.32, -55.22, -31.91
5.33, -55.22, -32.00
5.34, -59.82, -32.06
5.34, -47.55, -32.24
5.35, -42.95, -31.52
5.35, -41.42, -30.44
5.36, -30.68, -28.91
5.37, -12.27, -25.13
5.37, -10.74, -19.85
5.38, -4.60, -14.61
5.39, 0.00, -10.08
5.39, 7.67, -5.53
5.40, 9.20, -2.16
5.40, 10.74, 0.58
5.41, 10.74, 2.62
5.42, 16.87, 4.05
5.42, 16.87, 5.77
5.43, 21.48, 7.93
5.44, 33.75, 10.40
5.44, 42.95, 13.98
5.45, 44.49, 17.44
5.45, 46.02, 20.41
5.46, 53.69, 22.73
5.47, 58.29, 25.46
5.47, 56.76, 27.89
5.48, 61.36, 29.67
5.49, 58.29, 31.11
5.49, 53.69, 32.23
5.50, 56.76, 33.18
5.50, 53.69, 34.06
5.51, 52.16, 34.30
5.52, 64.43, 34.27
5.52, 61.36, 34.47
5.53, 59.83, 34.40
5.54, 69.03, 34.55
5.54, 61.36, 35.23
5.55, 61.36, 35.35
5.55, 50.62, 34.68
5.56, 38.35, 32.80
5.57, 21.48, 29.29
5.57, 9.20, 24.31
5.58, 1.53, 17.48
5.59, -12.27, 11.33
5.59, -7.67, 5.21
5.60, -13.81, 0.91
5.60, -18.41, -2.62
5.61, -23.01, -5.28
5.62, -35.28, -8.27
5.62, -36.82, -12.15
5.63, -35.28, -15.54
5.64, -41.42, -17.39
5.64, -42.95, -19.32
5.65, -42.95, -21.56
5.65, -41.42, -23.71
5.66, -50.62, -24.95
5.67, -50.62, -25.98
5.67, -49.09, -26.68
5.68, -62.89, -27.21
5.69, -49.09, -28.95
5.69, -55.22, -30.33
5.70, -59.82, -30.98
5.70, -53.69, -31.80
5.71, -52.16, -31.68
5.72, -53.69, -31.86
5.72, -46.02, -32.51
5.73, -47.55, -32.12
5.74, -49.09, -31.53
5.74, -46.02, -30.66
5.75, -52.16, -29.34
5.75, -49.09, -28.88
5.76, -39.88, -28.44
5.77, -46.02, -27.31
5.77, -36.82, -26.49
5.78, -27.61, -24.52
5.79, -10.74, -21.55
5.79, -7.67, -17.25
5.80, 0.00, -12.94
5.80, 9.20, -7.86
5.81, 7.67, -3.41
5.82, 9.20, -0.24
5.82, 12.27, 1.73
5.83, 23.01, 3.76
5.84, 32.21, 7.04
5.84, 32.21, 11.80
5.85, 36.82, 15.05
5.86, 41.42, 17.44
5.86, 46.02, 19.21
5.87, 52.16, 21.27
5.87, 42.95, 23.59
5.88, 56.76, 25.69
5.89, 56.76, 27.49
5.89, 52.16, 28.82
5.90, 56.76, 29.54
5.91, 50.62, 30.57
5.91, 49.09, 31.11
5.92, 52.16, 31.55
5.92, 46.02, 32.24
5.93, 55.22, 32.01
5.94, 58.29, 31.91
5.94, 50.62, 31.92
5.95, 49.09, 31.27
5.96, 42.95, 30.42
5.97, 42.95, 28.45
5.97, 42.95, 27.32
5.98, 30.68, 25.69
5.99, 26.08, 23.61
5.99, 12.27, 20.72
6.00, 9.20, 16.93
6.01, 6.14, 12.43
6.01, 4.60, 9.23
6.02, -10.74, 6.43
6.02, -13.81, 2.86
6.03, -12.27, -1.06
6.04, -16.87, -3.73
6.04, -19.94, -6.18
6.05, -27.61, -8.49
6.06, -41.42, -11.76
6.06, -42.95, -15.42
6.07, -50.62, -19.08
6.07, -55.22, -22.40
6.08, -53.69, -26.07
6.09, -59.83, -28.98
6.09, -67.50, -31.07
6.10, -58.29, -32.98
6.11, -61.36, -33.41
6.11, -52.16, -33.58
6.12, -50.62, -33.40
6.12, -58.29, -33.24
6.13, -62.89, -33.12
6.14, -62.89, -33.39
6.14, -59.82, -33.78
6.15, -53.69, -33.92
6.16, -56.76, -34.27
6.16, -53.69, -34.98
6.17, -50.62, -34.96
6.17, -50.62, -33.70
6.18, -32.21, -31.44
6.19, -16.87, -27.08
6.19, -7.67, -21.07
6.20, 0.00, -14.20
6.21, 9.20, -8.81
6.21, 12.27, -3.93
6.22, 26.08, 0.08
6.22, 32.21, 5.28
6.23, 44.49, 9.69
6.24, 49.09, 14.55
6.24, 41.42, 19.05
6.25, 53.69, 22.45
6.26, 59.83, 25.00
6.26, 58.29, 27.54
6.27, 67.50, 29.67
6.27, 58.29, 32.42
6.28, 62.89, 34.24
6.29, 64.43, 36.11
6.29, 65.96, 37.78
6.30, 75.17, 39.30
6.31, 73.63, 40.33
